id,category_no,emoji
1.384094031475462e+18,1,🙏
1.387110458147033e+18,0,💯
1.385972735919022e+18,0,😁
1.3863296552133878e+18,0,😒
1.3842034592226427e+18,0,😎
1.3862838657030103e+18,1,🤳
1.3888970750483128e+18,0,🙄
1.3888189049533686e+18,0,😂
1.3892237273641492e+18,0,😄
1.387088573325734e+18,0,😔
1.386359432402006e+18,0,💔
1.3883966840868905e+18,0,😭
1.3884894773922734e+18,0,😡
1.3860106304910213e+18,0,😂
1.3888017940845445e+18,1,🙏
1.3892343635318129e+18,0,😂
1.3867780571851858e+18,1,🙏
1.3840887509263524e+18,1,✊
1.3884043785250775e+18,1,🙏
1.3888458426525696e+18,0,😡
1.387065749076779e+18,0,😎
1.386641646087856e+18,0,💔
1.3870365257165947e+18,1,🙏
1.388865981221585e+18,0,😂
1.386355020208251e+18,0,😜
1.3869857074035057e+18,1,🙏
1.388787103236911e+18,1,🙏
1.388833724746199e+18,0,😂
1.3866395392595968e+18,0,😜
1.388469787219665e+18,1,🙏
1.3870717001901711e+18,1,🙏
1.3842152085754675e+18,1,🙏
1.38925304685346e+18,0,💯
1.3869622727533855e+18,2,🌺
1.386738145249534e+18,1,🙏
1.3884704025532457e+18,0,😝
1.3863540719346278e+18,0,😕
1.3863575962908836e+18,0,😊
1.3888029109773312e+18,0,😁
1.3860024775861494e+18,1,🙏
1.3859542972343951e+18,0,😒
1.3885179241141002e+18,0,😍
1.3871260148793057e+18,1,🙏
1.3863963375963546e+18,8,☕
1.3888866798810604e+18,0,😂
1.3841987894565642e+18,0,😔
1.386366055438639e+18,7,🏻
1.3884129241635512e+18,0,😢
1.3888590580990853e+18,0,😁
1.3859009898200064e+18,1,🙏
1.3870457228774277e+18,1,🙏
1.388825500928385e+18,0,😕
1.3860316389502116e+18,0,😂
1.3883739465552732e+18,1,🙏
1.3884514074018734e+18,0,😂
1.3887960100385792e+18,1,👍
1.3889195483513692e+18,1,🙏
1.385970293580079e+18,0,😍
1.3892008280371692e+18,0,😜
1.3863889937433313e+18,0,😷
1.3863292893945897e+18,6,🚩
1.3864147965855908e+18,1,👌
1.3884642655693087e+18,0,😢
1.3891957279900017e+18,0,😐
1.3863963375963546e+18,0,😢
1.3888716292671035e+18,0,😊
1.3883801559874683e+18,0,😏
1.3892100381121126e+18,1,🙏
1.384208064849453e+18,1,🙏
1.384195605585531e+18,1,🙏
1.388461025406587e+18,1,🙏
1.3870797621290844e+18,3,❓
1.3867165832680325e+18,1,🙏
1.3860079207399834e+18,1,🙏
1.386001997585797e+18,9,🚨
1.3870078909893386e+18,0,🥰
1.387007715319292e+18,1,🙏
1.388546032292614e+18,0,😞
1.388504897205674e+18,0,😁
1.3860310709115986e+18,0,😢
1.3867328623391703e+18,0,💜
1.3863254677711995e+18,2,🐖
1.388784831580934e+18,7,🏻
1.3859116380169912e+18,2,🍃
1.3870949367937966e+18,0,😑
1.3888473997836984e+18,7,🛡
1.387055441205629e+18,1,🙏
1.3863389711232123e+18,0,😂
1.384209450936914e+18,0,🙈
1.3863479588707615e+18,1,🙏
1.3841978357263524e+18,0,👺
1.3892152651712758e+18,1,🙏
1.3841034399619768e+18,1,🙏
1.386345784006697e+18,0,😏
1.3892361111347937e+18,0,🙈
1.387052259091964e+18,0,😋
1.3859987201650524e+18,1,🕺
1.388500214361727e+18,0,😡
1.3859275020575908e+18,0,🤍
1.3892216342386852e+18,0,😷
1.3859950954643003e+18,1,🙏
1.3860131302333235e+18,0,😔
1.3859492303138734e+18,1,👦
1.386291894246789e+18,0,😜
1.3885481549250642e+18,1,🙏
1.3841974843023892e+18,0,💕
1.3885574190730035e+18,1,🙏
1.3870216000216187e+18,1,🙏
1.3859514055721656e+18,0,😂
1.386009572171653e+18,0,😬
1.388447469705388e+18,0,😳
1.3884184789152645e+18,1,🙏
1.3870703607643873e+18,0,😂
1.3888587520910582e+18,2,💐
1.3885776491281818e+18,0,😊
1.3884588020898406e+18,0,🥰
1.3862868516531814e+18,1,👍
1.3863482106716529e+18,0,😢
1.388433145372889e+18,0,😒
1.384216634626216e+18,0,😣
1.386310717184176e+18,0,😂
1.3870274658438636e+18,1,🙏
1.3863833579157957e+18,0,😘
1.3884288804830208e+18,5,✨
1.3871446313856123e+18,1,🙌
1.3842060716490957e+18,0,😜
1.384201295632892e+18,1,🙏
1.388374313712046e+18,0,😡
1.387084421828944e+18,0,😞
1.3892431294846444e+18,1,🙏
1.3885385246143324e+18,0,😯
1.389196475876348e+18,2,💐
1.389207753931903e+18,1,🙋
1.3859728935241933e+18,0,😊
1.388787611511124e+18,0,😊
1.3863869250203238e+18,2,🌻
1.3888859852581396e+18,1,🙏
1.3888592825573417e+18,0,😂
1.3870339643349033e+18,1,🙏
1.3892265258037002e+18,1,🙏
1.3867197015946322e+18,0,😜
1.388380043110355e+18,0,😭
1.388419942739968e+18,1,👇
1.3870467423449457e+18,0,😂
1.3883806448293683e+18,0,😢
1.3885705902865326e+18,7,✍
1.386335395839832e+18,1,🙏
1.3866380490108764e+18,1,👍
1.3883930308187464e+18,0,🥺
1.389226813709189e+18,7,☺
1.3888886746795418e+18,0,😄
1.3888404962529198e+18,0,🤣
1.3889030542089544e+18,0,😂
1.3871118827507958e+18,0,😢
1.384224357539455e+18,0,😍
1.3870806988848128e+18,0,😢
1.388823099513217e+18,1,🙏
1.388403627182592e+18,1,🙏
1.386721697575805e+18,0,💕
1.3863256438943007e+18,1,🙏
1.3859015554511872e+18,0,😡
1.3888098862013768e+18,1,👎
1.38701602298982e+18,1,🙏
1.3884700804056517e+18,0,🥴
1.387149751984935e+18,0,😂
1.3859462596309563e+18,1,🙏
1.386349905019478e+18,0,🤫
1.3887807476626432e+18,1,💪
1.3842061181387776e+18,0,😂
1.3860517449210962e+18,0,😐
1.388816540619862e+18,7,✌
1.389191940764103e+18,1,👍
1.3888771537064673e+18,1,👂
1.3859269503933235e+18,0,🙈
1.3863867109304934e+18,0,😊
1.3892075148607734e+18,0,😡
1.385916011459711e+18,4,🎤
1.3859521129835028e+18,0,😂
1.3888030244709622e+18,0,😎
1.384101101654319e+18,0,😝
1.3884000430910628e+18,0,😎
1.3867261745590682e+18,0,😂
1.3884535537027973e+18,0,🥸
1.388403521746137e+18,1,🙏
1.3859155032736768e+18,0,😡
1.3869757688157553e+18,7,‼
1.3860448491413422e+18,4,🎼
1.3840895616182067e+18,5,✨
1.3888000881688248e+18,7,❤
1.3859310042804142e+18,0,😠
1.386377199003988e+18,1,🙏
1.3866401800738324e+18,2,🦮
1.3863804490359316e+18,0,😂
1.3867294872035942e+18,1,🙏
1.3860049486771077e+18,0,😂
1.389197255232557e+18,0,😜
1.388808393067008e+18,0,😡
1.38592288813013e+18,0,🤣
1.3860282592765133e+18,2,🌹
1.3863319239417938e+18,0,😊
1.3864218942246175e+18,0,🙈
1.386714056002728e+18,0,😔
1.3892112651935457e+18,1,👍
1.3888147242639073e+18,1,🙏
1.3870226045490504e+18,2,🌹
1.3884162854662597e+18,0,🙈
1.3883986938170614e+18,1,🙏
1.3841948736795156e+18,0,😭
1.388832393180615e+18,0,😁
1.388463141969793e+18,3,🔃
1.38593520163797e+18,0,😅
1.3863017173822423e+18,0,💕
1.3884385757761577e+18,0,😡
1.3885146569777684e+18,0,😋
1.384426140857557e+18,0,😢
1.3869859587053036e+18,1,🙏
1.3888035359495496e+18,0,😂
1.3863964015385313e+18,0,🥰
1.388913286142337e+18,1,🙏
1.3863573542292111e+18,1,🙏
1.388535783796052e+18,0,😓
1.3891898905211945e+18,2,🐧
1.3884017238745743e+18,7,☹
1.387035720494162e+18,0,😂
1.3859393366301327e+18,1,💪
1.3870142047842632e+18,6,🚩
1.3891959436737004e+18,0,😠
1.388785598526214e+18,0,😁
1.3840877295504955e+18,1,👏
1.388539617998033e+18,0,😂
1.3887848353431757e+18,1,👇
1.387030492122284e+18,1,🙏
1.38673992901154e+18,0,😂
1.3889042518001787e+18,2,🌱
1.3863122407021855e+18,0,🤣
1.3870908382624768e+18,0,🤔
1.3870598132473774e+18,0,😎
1.388431081859289e+18,0,😜
1.3871278799771607e+18,0,😊
1.3870383315154575e+18,7,❤
1.388888610661831e+18,1,🙏
1.3884061774033756e+18,1,🙏
1.3887931997626245e+18,0,😊
1.385972868115157e+18,0,😏
1.3892136542229668e+18,0,💕
1.386339034989949e+18,0,😜
1.386801180840325e+18,1,🙏
1.386285329393488e+18,1,🙏
1.3867147649239982e+18,1,👇
1.3870233235911066e+18,0,😂
1.386396560016044e+18,1,🙏
1.3888528759173325e+18,0,😜
1.38674499183847e+18,1,🙏
1.384088697079931e+18,0,🤣
1.3867315864779817e+18,0,😭
1.385914029097382e+18,0,😂
1.3871213750982492e+18,0,😡
1.38883208152712e+18,0,😂
1.3869848960280248e+18,0,😊
1.3885520842707108e+18,1,🙏
1.3885356289465467e+18,1,🤝
1.386983466051375e+18,0,😁
1.3859069991293706e+18,1,👍
1.388437233816916e+18,1,👍
1.3884472887798907e+18,1,👍
1.386018681214292e+18,0,🙈
1.3888118767845007e+18,0,😐
1.3840956267370332e+18,0,😢
1.385998658206724e+18,5,✨
1.3888912141921362e+18,0,😒
1.388489024759763e+18,0,😒
1.388879206046597e+18,0,🙄
1.3840975817566863e+18,0,😷
1.3859132508442706e+18,0,😄
1.3889022536128594e+18,0,😜
1.388540545945854e+18,0,😍
1.388914622757892e+18,1,🙌
1.3885680280617247e+18,0,😂
1.3867131475584164e+18,1,👉
1.3871428094764974e+18,0,😂
1.3885364762630758e+18,0,💔
1.3892002361033564e+18,1,🙏
1.3888431080334991e+18,0,😄
1.3860146186030326e+18,0,🤣
1.3858782087933092e+18,1,👉
1.3889136919412283e+18,0,😑
1.3870006375948698e+18,2,💐
1.386335786837037e+18,1,💪
1.3892207420724634e+18,3,🔄
1.3888315132072182e+18,7,❣
1.3863523721971958e+18,0,😏
1.3870187293015777e+18,1,🙏
1.3891932438043238e+18,0,😒
1.3892125013974917e+18,0,💔
1.3888137321684378e+18,0,😂
1.3870967992240988e+18,0,😠
1.3860378241519534e+18,1,🙏
1.3867171590117212e+18,1,🙏
1.3884834622402478e+18,1,🙏
1.3863800021370184e+18,0,🙊
1.389211216262873e+18,0,😓
1.386340607052845e+18,1,🙏
1.386747446131368e+18,1,👏
1.3888342222747607e+18,1,💪
1.3840855817354895e+18,1,👫
1.3885384912738386e+18,1,🙏
1.3862980479240356e+18,7,❤
1.3867291903601582e+18,0,😇
1.3888900068827095e+18,0,😂
1.386296649719239e+18,0,😜
1.3888118995678863e+18,0,😜
1.3859223419395154e+18,0,😂
1.3888572889291448e+18,0,😂
1.386005434671145e+18,1,🙏
1.3859055877921382e+18,6,🚩
1.3860235676622725e+18,0,😂
1.3869635938710528e+18,1,🙏
1.3863083999403254e+18,0,😂
1.388847311548162e+18,7,♥
1.3892226309730796e+18,1,👸
1.3859714120457626e+18,0,😅
1.3859598942645985e+18,0,😉
1.3884868525926195e+18,1,🙏
1.388393971055874e+18,0,😎
1.3888864792465613e+18,1,🙏
1.3888149845456364e+18,0,😷
1.3842016983070474e+18,1,🙏
1.388483076313862e+18,7,♂
1.3883929535135375e+18,1,🙏
1.389220139887997e+18,1,🙏
1.388510465534296e+18,0,😡
1.3860061666526126e+18,1,🙏
1.3892272063170232e+18,0,💯
1.3891988514252472e+18,1,✋
1.388398311539839e+18,1,🙏
1.386061402511577e+18,1,🙏
1.3862986896399606e+18,1,🙏
1.3863784369234452e+18,1,👇
1.3888450170667295e+18,0,😒
1.38846488196855e+18,0,😁
1.3859983511250289e+18,1,🙏
1.3888253966705172e+18,1,👅
1.3871108508932055e+18,1,🙏
1.388487716770247e+18,0,😭
1.388803997771862e+18,0,😍
1.3888656297892004e+18,0,😷
1.3885653330662195e+18,0,😂
1.3888598902867927e+18,7,☑
1.3863220753007575e+18,0,😂
1.387059086248747e+18,1,🙏
1.3867504556030976e+18,0,😌
1.3858770490766828e+18,1,🙏
1.3888794256728596e+18,1,🙏
1.3870457210193551e+18,1,🙏
1.3883801580342764e+18,0,😒
1.3859126856241398e+18,3,🆔
1.3887818788580557e+18,0,🤔
1.3889154495390925e+18,1,🙏
1.387025638951854e+18,1,🙏
1.3892292684927017e+18,3,⛔
1.388827407944196e+18,0,😊
1.3885013456913408e+18,1,🙏
1.3859281552112558e+18,0,🤗
1.3867641466669998e+18,1,🙏
1.388376169582535e+18,3,❓
1.3842087665606574e+18,0,🥳
1.3887960156254454e+18,1,👇
1.3867569023993487e+18,1,🙏
1.387014472431145e+18,1,👇
1.386337567449043e+18,0,😡
1.3863498115913073e+18,0,😁
1.3863436223925084e+18,0,😂
1.3891913698438758e+18,0,😁
1.3884433988608082e+18,0,😂
1.3892247588021494e+18,0,😌
1.388785404900307e+18,0,😄
1.3889075382261146e+18,1,🙏
1.386638678349402e+18,0,😊
1.387076419046445e+18,1,🙏
1.3859238812197233e+18,0,😅
1.386354066859516e+18,0,😂
1.389245291610755e+18,5,✨
1.3859487211043635e+18,0,😊
1.3871034778857718e+18,0,😑
1.3863685801789645e+18,1,🙏
1.3859478507065467e+18,1,🙏
1.3867513683843113e+18,1,🙏
1.386355461000106e+18,0,😡
1.3884926578910454e+18,0,🙈
1.3885391461514936e+18,7,🏻
1.3862988732372337e+18,1,🙏
1.3867188544542024e+18,0,💔
1.3892003168899318e+18,1,🙏
1.3863440849614395e+18,0,😔
1.3867546464509706e+18,4,📙
1.3883981338774364e+18,1,🙏
1.3863428543902597e+18,2,🌾
1.3888196339903734e+18,7,🕳
1.3892502490178806e+18,1,🙏
1.3888320839640064e+18,5,✨
1.3884426299483832e+18,0,😁
1.386372185564926e+18,0,😜
1.3888933096957174e+18,1,👊
1.3884386632484536e+18,0,😭
1.3841956549902746e+18,7,✍
1.3859258010239918e+18,4,🔊
1.3871030692597883e+18,0,😂
1.3888236708486226e+18,0,😐
1.386030668996432e+18,0,🤔
1.38604035637914e+18,0,😷
1.3885369503577743e+18,0,😢
1.386737790931538e+18,1,🙏
1.3859615220362363e+18,0,😜
1.388878162025599e+18,1,🙏
1.388514408926638e+18,1,👧
1.3883985016424735e+18,0,😂
1.3887955650439823e+18,0,🙈
1.3885792837113938e+18,0,😂
1.3859627701520998e+18,1,🙏
1.3888660778456883e+18,0,🥳
1.3860284495553782e+18,0,😂
1.3892128192377364e+18,1,🙏
1.3841031808336773e+18,1,🙏
1.3869999177515868e+18,1,🙏
1.388852824738394e+18,1,🙏
1.388374815539536e+18,1,👌
1.386719732741546e+18,0,🙈
1.388374141007401e+18,0,😷
1.3888833345377034e+18,7,⚜
1.387074786010927e+18,1,🙏
1.3859502412837317e+18,1,🙇
1.3888574429649633e+18,0,😂
1.3867160855802962e+18,1,🙏
1.3884420224915292e+18,7,❤
1.388398746275246e+18,1,🙏
1.3859970977370194e+18,0,😌
1.3871272047152742e+18,0,😷
1.3888771537064673e+18,7,🏻
1.3885367947574886e+18,1,🙏
1.3889083709507052e+18,1,🙏
1.3859364737240556e+18,2,🍁
1.3870166514769224e+18,1,🙏
1.3859560111067177e+18,0,💯
1.3863138263462994e+18,1,🙏
1.3866377351930552e+18,9,🔥
1.3884202938073825e+18,0,😎
1.3888042164712612e+18,1,🙏
1.3869752876492677e+18,2,🌹
1.3889043684186153e+18,0,😂
1.3892300764540805e+18,9,🌈
1.3869610546813706e+18,1,🙏
1.3885529432809513e+18,1,🙏
1.3888660778456883e+18,0,😉
1.3884901959393894e+18,0,💔
1.388444502365401e+18,1,🙏
1.388825660379079e+18,0,🥺
1.388375219824255e+18,1,🙏
1.3887961723414938e+18,0,😩
1.3860000593350124e+18,0,💜
1.3885492939260764e+18,1,👍
1.3885523171006917e+18,1,🙏
1.3867683866092175e+18,0,😂
1.3883932646008668e+18,0,😷
1.3863400054931497e+18,1,🙏
1.3863617273028362e+18,1,🙏
1.389226504958009e+18,7,↔
1.3892396285494313e+18,1,👌
1.386734726149333e+18,0,😢
1.3891931055978783e+18,0,🤔
1.3867772602255483e+18,0,😠
1.3888749902089626e+18,1,🙏
1.388865735645188e+18,1,🙏
1.3841015924340367e+18,1,🙏
1.3863796056075428e+18,1,🙏
1.3870442678691512e+18,1,🙏
1.388883871836504e+18,9,⛵
1.3883755446901023e+18,6,🚩
1.38705234997001e+18,1,🙏
1.3887967651978486e+18,0,😊
1.388781969714991e+18,0,😂
1.3892365395451617e+18,0,😜
1.388896126745543e+18,0,😂
1.3869756133454395e+18,0,😷
1.3888737608374927e+18,2,🐒
1.3870851958624788e+18,1,👏
1.3870006833003766e+18,5,🏏
1.3867226581175542e+18,0,😊
1.3863958802242929e+18,1,🙏
1.3892322739128566e+18,6,🚩
1.3885457422020526e+18,0,😱
1.3883739683572572e+18,0,😡
1.3863319773730324e+18,0,😭
1.38883854472729e+18,0,😂
1.3885609402374267e+18,1,👍
1.3888258190704804e+18,1,✊
1.3884309919208243e+18,1,🙏
1.3884016347581686e+18,0,😞
1.3884418541573448e+18,1,🙏
1.3869790176648315e+18,1,👌
1.387121266029523e+18,1,🙏
1.3883971926379438e+18,6,🚩
1.3887900430497423e+18,0,😣
1.3859075253215928e+18,1,👍
1.3869779465234964e+18,1,🙏
1.3867839785694413e+18,0,😂
1.3871056763133338e+18,0,😎
1.386404775525163e+18,0,😂
1.3887853619968123e+18,0,😢
1.3864199977239224e+18,0,😂
1.388517307119399e+18,2,🌸
1.3888466480134597e+18,0,😁
1.3883764039308493e+18,0,😡
1.3888488320881336e+18,0,😜
1.3870430634369638e+18,1,🙏
1.3870380230664192e+18,0,😭
1.3860392296087265e+18,1,🙏
1.3884843800629944e+18,1,🙏
1.386019453884797e+18,0,😔
1.3888269959586324e+18,7,❤
1.388577060126265e+18,7,❣
1.3841991011226952e+18,1,🙏
1.386011781617705e+18,0,😪
1.3887806993777992e+18,0,😅
1.3867342081780244e+18,1,🙏
1.3862861234842788e+18,0,😢
1.3892280889285304e+18,1,🙏
1.3863948502122783e+18,0,😡
1.385942560657449e+18,1,🙏
1.385971700022399e+18,0,😊
1.3888677072782213e+18,1,👌
1.3871134884016988e+18,1,🙏
1.3887829189866578e+18,1,🙏
1.3885373182067057e+18,7,🏻
1.3883995476683323e+18,1,🙏
1.387056639241384e+18,1,🙏
1.3867298141958062e+18,7,🏻
1.3888748997714616e+18,7,✍
1.3884970106978345e+18,7,🏻
1.3867152340569047e+18,4,🎩
1.3892037621541396e+18,1,🙏
1.3885656650328023e+18,6,🚩
1.3871235413514322e+18,0,😭
1.3892061064806687e+18,1,💪
1.3870638848008724e+18,6,🚩
1.3888958283082342e+18,0,😔
1.387065176860414e+18,1,👌
1.3859084307501588e+18,1,🙏
1.386065503093883e+18,0,😴
1.384196542165242e+18,1,👏
1.3867169849648333e+18,1,🙏
1.3862886415851725e+18,1,🙏
1.3885376871501947e+18,0,😌
1.386034730613678e+18,1,🙏
1.388375840954536e+18,5,✨
1.3892412465314816e+18,0,🥱
1.386333994921255e+18,0,😁
1.388405099093893e+18,0,😡
1.388429513239974e+18,0,😖
1.3859689372134605e+18,0,😝
1.387053229314171e+18,0,😂
1.388434677061591e+18,0,😂
1.3841006484681157e+18,0,😜
1.3892488003261809e+18,0,😜
1.3884557054898053e+18,0,🤫
1.3884290497190052e+18,2,🌹
1.388488505672618e+18,0,😂
1.388508361650434e+18,7,❤
1.3858995828700652e+18,0,💕
1.3889164979893125e+18,1,🙏
1.3888177563471913e+18,0,😤
1.3870015846142116e+18,1,👍
1.3888961864347195e+18,0,💔
1.388508468240208e+18,0,😔
1.3871441728517202e+18,1,🙏
1.3884381960447672e+18,1,👍
1.386358052245414e+18,0,😂
1.3883742035696435e+18,1,🙏
1.388854257638527e+18,0,😎
1.3888105628894126e+18,1,🙏
1.3888885247708447e+18,0,😂
1.386311887545979e+18,1,🙏
1.3888132697547776e+18,1,🙏
1.385951267554431e+18,0,😏
1.3884720406387425e+18,1,🙏
1.3863720817140326e+18,1,👌
1.3888890785783562e+18,0,😂
1.3863718429532815e+18,1,🙏
1.38633616753306e+18,7,❤
1.388789833179439e+18,0,😌
1.387111742107386e+18,1,👍
1.3867920957094257e+18,1,🙏
1.3888100141905551e+18,1,🙏
1.3870360428557312e+18,0,😁
1.3892283715407995e+18,1,💪
1.386005316236583e+18,0,😭
1.3860185492908603e+18,1,🙏
1.3840967889703076e+18,1,🙏
1.3859458338965627e+18,0,😂
1.384198671336579e+18,0,😄
1.3859938286754245e+18,0,😂
1.3888763917398426e+18,0,😒
1.3859877272843387e+18,0,😏
1.3889082999327334e+18,4,🎤
1.3870258294319557e+18,1,👍
1.3885808034503148e+18,0,💔
1.387035169719165e+18,0,😜
1.3867244985152717e+18,0,💀
1.3885494209589453e+18,1,🙏
1.3869995363341722e+18,1,🙏
1.3884312429540844e+18,0,🤔
1.3885420044564316e+18,0,😂
1.3885521096043643e+18,0,😐
1.3885661676990874e+18,0,😊
1.388546528252359e+18,0,💦
1.3888262019013304e+18,1,🙏
1.385951966996484e+18,0,😍
1.3869766127431926e+18,6,🚩
1.3883919079826678e+18,1,🙏
1.388884090334716e+18,0,😂
1.3888812834308178e+18,1,🙏
1.3870884357231288e+18,0,😊
1.3870664448908657e+18,0,💫
1.3867204135777444e+18,0,😒
1.389227023113941e+18,0,😊
1.388572144754434e+18,0,😳
1.3870971295548785e+18,0,💔
1.388898360988291e+18,0,😡
1.3884774052291625e+18,0,😐
1.3870954479702753e+18,0,😎
1.3891913698438758e+18,0,😍
1.3859357791473705e+18,0,😢
1.387113811081978e+18,0,😊
1.3884918350020813e+18,1,🙏
1.388816584651719e+18,7,🖌
1.3863483633401528e+18,0,😜
1.3884568508032369e+18,1,🙏
1.3892420050085192e+18,0,😅
1.3889003765695488e+18,1,👍
1.3883923691799388e+18,7,❤
1.3859934541073326e+18,1,👉
1.3863347244911575e+18,0,😊
1.3870461980290826e+18,0,😊
1.3885496854223954e+18,0,😢
1.3863278219795702e+18,0,💔
1.3888851996148777e+18,2,💐
1.388894616271786e+18,0,😂
1.3888088035759432e+18,0,😢
1.3885386963249605e+18,1,🙏
1.38919683844454e+18,0,😡
1.3870707511785964e+18,6,🚩
1.3869818120569774e+18,1,🙏
1.3860533004836086e+18,1,🙆
1.3859480349665075e+18,0,🙄
1.386774481427845e+18,1,🙏
1.386983289647354e+18,0,😏
1.3863288880751163e+18,7,☹
1.3884144054617743e+18,0,😂
1.3870971642165576e+18,0,😔
1.3863961533405962e+18,0,😉
1.384215862874284e+18,1,🙏
1.3859172282398884e+18,1,👌
1.388447945532473e+18,0,😡
1.3884396160850616e+18,0,😜
1.38883179659955e+18,1,👉
1.3885711724852716e+18,0,😂
1.3892273975898358e+18,0,😌
1.3871094325138104e+18,0,😨
1.3870856362811433e+18,0,🤪
1.3891931898572718e+18,0,😊
1.3888620320326697e+18,0,😄
1.3858999705033974e+18,0,😜
1.3863528271742935e+18,1,🙏
1.3887807896727757e+18,1,🙏
1.389224029169488e+18,0,😂
1.387119262880342e+18,0,💕
1.388812544790319e+18,0,😂
1.3885060883670303e+18,0,🙂
1.388465126026539e+18,7,☹
1.3840980463807035e+18,1,🙏
1.3859999195136246e+18,3,💠
1.3867312738639094e+18,0,😂
1.3891892958864097e+18,1,🤟
1.386398971589927e+18,0,😂
1.386755057899737e+18,0,😘
1.389219201378775e+18,0,😂
1.3888313561515008e+18,0,😂
1.3842011170771763e+18,0,😳
1.384087696163758e+18,0,🤗
1.3888384743425638e+18,0,😡
1.3870178734496197e+18,0,😊
1.3885034070575104e+18,0,😂
1.386031308065833e+18,0,😡
1.386035276250706e+18,1,👉
1.3842318426818028e+18,1,👇
1.3863616352505285e+18,1,🙏
1.3860256591100232e+18,0,😔
1.389244936105562e+18,0,😔
1.3891922216357274e+18,4,🎧
1.3892351363198116e+18,0,💕
1.388430008608166e+18,1,🙏
1.3888203190753976e+18,1,🙏
1.3888276635994726e+18,0,😊
1.3884705985783153e+18,0,😎
1.3889184276795638e+18,0,😂
1.3885144031888097e+18,1,🙏
1.38881933319578e+18,0,😁
1.3889084793231442e+18,0,😡
1.3860326403319808e+18,0,😂
1.385906941860352e+18,1,🙏
1.3892139247932744e+18,1,🙏
1.3883761441524613e+18,1,🙏
1.386747483691184e+18,0,😷
1.3892521039238062e+18,7,✍
1.389235598204883e+18,0,😌
1.388389386677461e+18,0,😍
1.389251968451842e+18,0,😔
1.3859567145208463e+18,0,😡
1.388543447565357e+18,0,😂
1.3891973257975194e+18,0,😟
1.385936716599468e+18,0,😊
1.3888893811597025e+18,8,🍉
1.3888907521894932e+18,1,👍
1.3859047248099738e+18,7,🕊
1.3859550626738586e+18,0,😂
1.3870571497092178e+18,1,🙏
1.3884373881547284e+18,3,✅
1.3863496011882455e+18,1,🙏
1.3863317659381596e+18,1,💪
1.385917512814981e+18,1,🙏
1.3863286929142292e+18,1,👉
1.388468573052412e+18,1,🙏
1.3867237575662715e+18,0,😊
1.3842149569298104e+18,0,😊
1.3883890000255795e+18,0,😳
1.3884768461114778e+18,0,🙈
1.3892074961668096e+18,1,🙏
1.3885539521871954e+18,8,🎂
1.3892533737911132e+18,0,😕
1.3859707434778665e+18,0,😂
1.388829836479664e+18,0,🥺
1.3841964868171407e+18,1,💪
1.387063997153702e+18,1,👆
1.3859029093305797e+18,1,🙏
1.3884694055462584e+18,9,🏥
1.3869762082739036e+18,0,💛
1.3860205749509448e+18,0,😁
1.3867221086553784e+18,0,😂
1.3860006475525857e+18,1,🙏
1.3889127457649009e+18,0,😂
1.38924853041433e+18,0,💖
1.388787115710767e+18,0,😡
1.38672684379383e+18,0,😜
1.3842244696364442e+18,1,🙏
1.387084150729937e+18,1,🙏
1.385877742562861e+18,0,🤔
1.388565604198662e+18,0,🖤
1.387067251346473e+18,1,👏
1.3885645524013097e+18,0,😂
1.386291827334996e+18,1,🙏
1.3884785383285965e+18,0,😡
1.3863672227512607e+18,6,🚩
1.3867197196804792e+18,0,😊
1.386343917600199e+18,3,🆔
1.386374552876372e+18,0,😢
1.3867128613852488e+18,0,😜
1.388490423589503e+18,0,😍
1.3892019055580488e+18,0,😂
1.3840957924539845e+18,0,😍
1.3888087222148997e+18,0,😂
1.3859962593584947e+18,1,🙏
1.388798840900178e+18,7,❤
1.3884437899000668e+18,5,✨
1.3884469152395018e+18,0,😤
1.387010953066152e+18,0,😂
1.3859022674342912e+18,1,🙏
1.386340731678118e+18,1,🙏
1.38922873101355e+18,1,🙏
1.3867356707990938e+18,1,🙋
1.3888852762823475e+18,0,😂
1.3887861175922934e+18,0,😔
1.38408739142665e+18,7,❣
1.3841940413953106e+18,7,♂
1.386017953230037e+18,0,😍
1.3859069641488753e+18,0,😐
1.38878994112401e+18,0,😜
1.3884852879537684e+18,1,🙏
1.389229585489793e+18,0,😁
1.3859994245815583e+18,1,🙏
1.3883889218269716e+18,0,😣
1.3842337085640745e+18,2,💐
1.3888400490142843e+18,1,🙏
1.388847607250768e+18,1,👌
1.388462565370458e+18,0,😊
1.3884426974096466e+18,9,🔥
1.3883802942401044e+18,0,😴
1.3859966916737802e+18,7,🌦
1.3870101422064476e+18,2,🌹
1.3863337789398344e+18,1,🙏
1.3870093376593265e+18,0,😎
1.386964966918353e+18,0,😕
1.388788841520124e+18,0,😊
1.3867486138716324e+18,1,🙏
1.3888248643966157e+18,1,🙏
1.387078758348116e+18,7,☝
1.3859064081269146e+18,1,🙏
1.3859005161027215e+18,0,😅
1.3860343264966943e+18,0,😞
1.3867286419129262e+18,1,👍
1.3842280889013002e+18,1,🙏
1.387105146962735e+18,0,💖
1.3883886648880988e+18,0,😂
1.3859331121866097e+18,0,😂
1.3862880150818406e+18,7,✔
1.3859136227826278e+18,0,🤔
1.3888673163397775e+18,0,😂
1.3863424572860948e+18,1,🙏
1.388488139925123e+18,0,😂
1.3888010190945976e+18,0,😁
